131,Saiyuuki Reload Gunlock,7.42,"Action, Adventure, Comedy, Demons, Drama, Josei, Supernatural",TV,26,"Apr 2, 2004 to Sep 24, 2004",Unknown,Studio Pierrot,Manga,24 min. per ep.,PG-13 - Teens 13 or older,3724
132,GetBackers,7.61,"Action, Comedy, Drama, Mystery, Shounen, Super Power, Supernatural",TV,49,"Oct 5, 2002 to Sep 20, 2003","TBS, Kodansha, Rondo Robe, Rakuonsha",Studio Deen,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1339
133,Green Green,6.21,"Comedy, Ecchi, Romance, School, Slice of Life",TV,12,"Jul 12, 2003 to Sep 27, 2003","Pony Canyon, Memory-Tech, Studio Jack",Studio Matrix,Visual novel,24 min. per ep.,R+ - Mild Nudity,1333
134,Gunslinger Girl,7.42,"Action, Psychological, Military, Drama, Sci-Fi",TV,13,"Oct 9, 2003 to Feb 19, 2004","Marvelous, Fuji TV",Madhouse,Manga,24 min. per ep.,R - 17+ (violence & profanity),920
135,Hikaru no Go,8.11,"Comedy, Game, Shounen, Supernatural",TV,75,"Oct 10, 2001 to Mar 26, 2003","TV Tokyo, Dentsu, Dream Force",Studio Pierrot,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1287
136,Hunter x Hunter,8.42,"Action, Adventure, Super Power, Fantasy, Shounen",TV,62,"Oct 16, 1999 to Mar 31, 2001",Fuji TV,Nippon Animation,Manga,23 min. per ep.,PG-13 - Teens 13 or older,319
137,Hunter x Hunter: Original Video Animation,8.33,"Action, Adventure, Super Power, Shounen",OVA,8,"Jan 17, 2002 to Apr 17, 2002",Unknown,Nippon Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1375
138,Hunter x Hunter: Greed Island,8.21,"Action, Adventure, Super Power, Fantasy, Shounen",OVA,8,"Feb 5, 2003 to Apr 16, 2003",Unknown,Nippon Animation,Manga,22 min. per ep.,PG-13 - Teens 13 or older,1244
139,Hunter x Hunter: Greed Island Final,8.29,"Action, Adventure, Super Power, Fantasy, Shounen",OVA,14,"Mar 3, 2004 to Aug 18, 2004",Unknown,Nippon Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1288
141,Jinki:Extend,6.14,"Mecha, Sci-Fi",TV,12,"Jan 6, 2005 to Mar 24, 2005","TV Asahi, GANSIS",feel.,Manga,23 min. per ep.,R - 17+ (violence & profanity),4923
142,Kamikaze Kaitou Jeanne,7.45,"Adventure, Comedy, Demons, Drama, Fantasy, Magic, Mystery, Romance, Shoujo",TV,44,"Feb 13, 1999 to Jan 29, 2000",Unknown,Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2363
143,Kannazuki no Miko,6.87,"Supernatural, Drama, Magic, Romance, Mecha, Shounen, Shoujo Ai",TV,12,"Oct 2, 2004 to Dec 18, 2004","Studio Fantasia, Geneon Universal Entertainment, Remic, Front Line, Kodansha, Rondo Robe, Memory-Tech, Toshiba Entertainment",TNK,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2000
144,Kanon,7.11,"Drama, Romance, Slice of Life, Supernatural",TV,13,"Jan 31, 2002 to Mar 28, 2002","Movic, Fuji TV, Fujipacific Music",Toei Animation,Visual novel,24 min. per ep.,G - All Ages,2105
145,Kareshi Kanojo no Jijou,7.61,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",TV,26,"Oct 2, 1998 to Mar 26, 1999","TV Tokyo, GANSIS","Gainax, J.C.Staff",Manga,24 min. per ep.,PG-13 - Teens 13 or older,875
146,Kono Minikuku mo Utsukushii Sekai,6.76,"Sci-Fi, Comedy, Drama, Magic, Romance, Ecchi",TV,12,"Apr 2, 2004 to Jun 18, 2004","Geneon Universal Entertainment, TBS, Rondo Robe, Movic","Gainax, Shaft",Original,24 min. per ep.,R+ - Mild Nudity,2145
147,Kimi ga Nozomu Eien,7.24,"Drama, Romance, Slice of Life",TV,14,"Oct 5, 2003 to Jan 4, 2004","Lantis, Media Factory, Age",Studio Fantasia,Visual novel,23 min. per ep.,R+ - Mild Nudity,1187
148,Kita e.: Diamond Dust Drops,6.62,"Drama, Romance, Slice of Life",TV,12,"Jan 20, 2004 to Apr 5, 2004",Unknown,Studio Deen,Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,5411
149,Loveless,6.86,"Action, Mystery, Supernatural, Drama, Romance, Fantasy, Josei, Shounen Ai",TV,12,"Apr 7, 2005 to Jun 30, 2005","Bandai Visual, TV Asahi, Movic",J.C.Staff,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1215
150,Blood+,7.66,"Action, Military, Mystery, Horror, Supernatural, Drama, Vampire",TV,50,"Oct 8, 2005 to Sep 23, 2006","Aniplex, Mainichi Broadcasting System",Production I.G,Original,24 min. per ep.,R - 17+ (violence & profanity),431
151,Re: Cutey Honey,7.12,"Action, Sci-Fi, Comedy, Ecchi, Shoujo Ai",OVA,3,"Jul 24, 2004 to Sep 25, 2004",Toei Video,"Gainax, Toei Animation",Manga,46 min. per ep.,R+ - Mild Nudity,3430
152,Solty Rei,7.28,"Action, Sci-Fi, Super Power",TV,24,"Oct 7, 2005 to Mar 31, 2006","AIC, TV Asahi, Sotsu Music Publishing",Gonzo,Original,23 min. per ep.,R - 17+ (violence & profanity),3233
153,Juuni Kokuki,8.06,"Action, Adventure, Fantasy, Magic, Supernatural",TV,45,"Apr 9, 2002 to Aug 30, 2003",Sogo Vision,Studio Pierrot,Novel,25 min. per ep.,PG-13 - Teens 13 or older,1266
154,Shaman King,7.78,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",TV,64,"Jul 4, 2001 to Sep 25, 2002","TV Tokyo, Nihon Ad Systems, TV Tokyo Music",Xebec,Manga,23 min. per ep.,PG-13 - Teens 13 or older,477
155,X/1999,6.59,"Action, Drama, Fantasy, Horror, Magic, Sci-Fi, Supernatural",Movie,1,3-Aug-96,"Kadokawa Shoten, Victor Entertainment, Marubeni, Movic, Sega, Shelty",Madhouse,Manga,1 hr. 37 min.,R - 17+ (violence & profanity),2904
156,X,7.43,"Action, Super Power, Drama, Magic, Romance, Fantasy, Shoujo",TV,24,"Oct 3, 2001 to Mar 27, 2002","Bandai Visual, Kadokawa Shoten, d-rights, chara-ani.com",Madhouse,Manga,24 min. per ep.,R+ - Mild Nudity,1818
157,Mahou Sensei Negima!,6.98,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Super Power, Supernatural",TV,26,"Jan 6, 2005 to Jun 30, 2005",Starchild Records,Xebec,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1208
158,Maria-sama ga Miteru,7.34,"Slice of Life, Drama, Romance, Shoujo, Shoujo Ai",TV,13,"Jan 8, 2004 to Apr 1, 2004","Rondo Robe, TV Tokyo Music",Studio Deen,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,2170
159,Boukyaku no Senritsu,6.34,"Adventure, Fantasy, Horror, Mecha, Psychological, Sci-Fi, Shounen, Space, Supernatural",TV,24,"Apr 7, 2004 to Sep 22, 2004","Kadokawa Shoten, TBS, KENMedia","Gainax, J.C.Staff",Manga,23 min. per ep.,PG-13 - Teens 13 or older,3975
160,"Ima, Soko ni Iru Boku",7.66,"Adventure, Drama, Fantasy, Military, Sci-Fi",TV,13,"Oct 14, 1999 to Jan 20, 2000","Victor Entertainment, Pioneer LDC, Rakuonsha",AIC,Original,25 min. per ep.,R - 17+ (violence & profanity),1309
161,Peace Maker Kurogane,7.33,"Action, Comedy, Historical, Samurai, Shounen",TV,24,"Oct 8, 2003 to Mar 24, 2004","GDH, TV Asahi, Imagica",Gonzo,Manga,24 min. per ep.,R - 17+ (violence & profanity),2251
162,Pita Ten,6.94,"Comedy, Fantasy, Kids, Romance, School, Shounen",TV,26,"Apr 7, 2002 to Sep 29, 2002",Broccoli,Madhouse,Manga,24 min. per ep.,G - All Ages,3626
163,Power Stone,6.48,"Adventure, Comedy, Fantasy, Historical, Shounen",TV,26,"Apr 3, 1999 to Sep 25, 1999",Avex Entertainment,Studio Pierrot,Game,20 min. per ep.,PG - Children,5874
164,Mononoke Hime,8.72,"Action, Adventure, Fantasy",Movie,1,12-Jul-97,"Tokuma Shoten, Nippon Television Network",Studio Ghibli,Original,2 hr. 15 min.,PG-13 - Teens 13 or older,91
165,RahXephon,7.42,"Action, Drama, Mecha, Music, Mystery, Psychological, Romance, Sci-Fi",TV,26,"Jan 21, 2002 to Sep 11, 2002","Asatsu DK, Fuji TV",Bones,Original,23 min. per ep.,PG-13 - Teens 13 or older,1395
166,Samurai 7,7.48,"Historical, Mecha, Samurai, Sci-Fi",TV,26,"Jun 12, 2004 to Dec 25, 2004","GDH, Sotsu Music Publishing",Gonzo,Other,26 min. per ep.,PG-13 - Teens 13 or older,1295
167,Scrapped Princess,7.41,"Sci-Fi, Adventure, Comedy, Drama, Fantasy, Mecha, Shounen",TV,24,"Apr 8, 2003 to Oct 7, 2003","Kadokawa Shoten, A-Line",Bones,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,1637
168,s.CRY.ed,7.38,"Action, Sci-Fi, Adventure, Super Power, Drama",TV,26,"Jul 4, 2001 to Dec 26, 2001",Yomiko Advertising,Sunrise,Original,24 min. per ep.,PG-13 - Teens 13 or older,1787
169,Shingetsutan Tsukihime,6.91,"Action, Horror, Mystery, Romance, Super Power, Supernatural, Vampire",TV,12,"Oct 10, 2003 to Dec 26, 2003","TBS, Rondo Robe, Movic",J.C.Staff,Visual novel,24 min. per ep.,R - 17+ (violence & profanity),1086
170,Slam Dunk,8.53,"Comedy, Drama, School, Shounen, Sports",TV,101,"Oct 16, 1993 to Mar 23, 1996","TV Asahi, Animax",Toei Animation,Manga,23 min. per ep.,PG-13 - Teens 13 or older,728
171,Strange Dawn,6.35,"Adventure, Drama, Fantasy",TV,13,"Jul 11, 2000 to Sep 26, 2000",Unknown,Hal Film Maker,Original,23 min. per ep.,PG - Children,7014
173,Tactics,7.23,"Mystery, Comedy, Historical, Demons, Supernatural, Drama, Shounen",TV,25,"Oct 6, 2004 to Mar 30, 2005","Studio Izena, MediaNet",Studio Deen,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2670
174,Tenjou Tenge,6.93,"Action, Ecchi, Martial Arts, Comedy, Super Power, School, Shounen",TV,24,"Apr 2, 2004 to Sep 17, 2004",TV Asahi,Madhouse,Manga,23 min. per ep.,R - 17+ (violence & profanity),934
175,Tokyo Underground,6.63,"Action, Adventure, Romance, Sci-Fi, Shounen, Super Power",TV,26,"Apr 2, 2002 to Sep 24, 2002",TV Tokyo Music,Studio Pierrot,Manga,25 min. per ep.,PG-13 - Teens 13 or older,3254
176,Triangle Heart: Sweet Songs Forever,6.19,"Adventure, Romance",OVA,4,"Jul 24, 2003 to Dec 26, 2003",Discovery,Seven Arcs,Visual novel,28 min. per ep.,PG-13 - Teens 13 or older,5991
177,Tsubasa Chronicle,7.55,"Action, Adventure, Fantasy, Magic, Romance, Supernatural, Shounen",TV,26,"Apr 9, 2005 to Oct 15, 2005","NHK, Kodansha",Bee Train,Manga,25 min. per ep.,PG-13 - Teens 13 or older,759
178,Ultra Maniac,7.18,"Comedy, Magic, Romance, School, Shoujo",TV,26,"May 20, 2003 to Nov 11, 2003","WAO World, Studio Jack",Production Reed,Manga,24 min. per ep.,G - All Ages,3103
179,Ultra Maniac OVA,6.69,"Comedy, Magic, Romance, School",OVA,1,6-Aug-02,Unknown,Production Reed,Unknown,21 min.,G - All Ages,6509
180,Vandread,7.21,"Action, Ecchi, Mecha, Sci-Fi, Shounen, Space",TV,13,"Oct 3, 2000 to Dec 19, 2000","GDH, Dentsu, Media Factory",Gonzo,Original,22 min. per ep.,PG-13 - Teens 13 or older,1771
181,Vandread: The Second Stage,7.42,"Action, Ecchi, Mecha, Sci-Fi, Shounen, Space",TV,13,"Oct 5, 2001 to Jan 18, 2002","GDH, Dentsu, Media Factory",Gonzo,Original,22 min. per ep.,PG-13 - Teens 13 or older,2326
182,Tenkuu no Escaflowne,7.7,"Adventure, Psychological, Romance, Fantasy, Mecha",TV,26,"Apr 2, 1996 to Sep 24, 1996","TV Tokyo, Bandai Visual",Sunrise,Original,24 min. per ep.,PG-13 - Teens 13 or older,1157
183,Whistle!,7.39,"School, Shounen, Sports",TV,39,"May 6, 2002 to Feb 3, 2003",Marvelous,Studio Comet,Manga,24 min. per ep.,G - All Ages,4545
184,Xenosaga The Animation,6.37,"Action, Mecha, Sci-Fi, Shounen, Space",TV,12,"Jan 6, 2005 to Mar 24, 2005",Happinet Pictures,Toei Animation,Game,23 min. per ep.,PG-13 - Teens 13 or older,3838
185,Initial D First Stage,8.29,"Action, Cars, Drama, Seinen, Sports",TV,26,"Apr 19, 1998 to Dec 6, 1998","OB Planning, Fuji TV","Gallop, Studio Comet",Manga,25 min. per ep.,PG-13 - Teens 13 or older,638
186,Initial D Second Stage,8.12,"Action, Cars, Drama, Seinen, Sports",TV,13,"Oct 15, 1999 to Jan 21, 2000","OB Planning, Fuji TV",Pastel,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1095
187,Initial D Third Stage,7.89,"Action, Cars, Sports, Drama, Romance, Seinen",Movie,1,13-Jan-01,OB Planning,Studio Deen,Manga,1 hr. 45 min.,PG-13 - Teens 13 or older,1270
188,Gosenzo San'e,6.11,"Comedy, Hentai, Mystery, Supernatural",OVA,4,"Sep 25, 1998 to Mar 25, 1999","AIC, Green Bunny, BEAM Entertainment",Unknown,Original,30 min. per ep.,Rx - Hentai,8469
189,Love Hina,7.14,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",TV,24,"Apr 19, 2000 to Sep 27, 2000","Production I.G, TV Tokyo, Yomiko Advertising",Xebec,Manga,23 min. per ep.,PG-13 - Teens 13 or older,645
190,Love Hina Again,7.25,"Comedy, Drama, Ecchi, Romance, Shounen",OVA,3,"Jan 26, 2002 to Mar 27, 2002","Starchild Records, Audio Tanaka",Xebec,Manga,30 min. per ep.,PG-13 - Teens 13 or older,1715
191,Love Hina Christmas Special: Silent Eve,7.34,"Slice of Life, Comedy, Romance",Special,1,25-Dec-00,Yomiko Advertising,Xebec,Manga,46 min.,PG-13 - Teens 13 or older,2177
192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,7.21,"Adventure, Comedy, Romance",Special,1,2-Apr-01,Yomiko Advertising,Xebec,Unknown,46 min.,PG-13 - Teens 13 or older,2307
193,Maburaho,6.8,"Comedy, Drama, Ecchi, Harem, Magic, Romance, School",TV,24,"Oct 14, 2003 to Apr 6, 2004","Kadokawa Shoten, KlockWorx, Happinet Pictures, Sony PCL",J.C.Staff,Light novel,24 min. per ep.,R+ - Mild Nudity,1583
194,Macross Zero,7.55,"Adventure, Mecha, Military, Sci-Fi, Shounen",OVA,5,"Dec 21, 2002 to Oct 20, 2004",Bandai Visual,Satelight,Original,30 min. per ep.,R+ - Mild Nudity,2809
195,Onegai☆Teacher,7.17,"Sci-Fi, Comedy, Drama, Romance, School",TV,12,"Jan 10, 2002 to Mar 28, 2002","Bandai Visual, Genco",Daume,Original,23 min. per ep.,PG-13 - Teens 13 or older,1008
196,Onegai☆Twins,6.88,"Comedy, Drama, Harem, School, Sci-Fi",TV,12,"Jul 15, 2003 to Oct 14, 2003","Bandai Visual, Genco, Lantis",Daume,Original,25 min. per ep.,PG-13 - Teens 13 or older,1699
197,Rizelmine,6.55,"Sci-Fi, Comedy, Romance, Ecchi, School",TV,24,"Apr 3, 2002 to Dec 22, 2002",m.o.e.,"Madhouse, Imagin",Manga,15 min. per ep.,R+ - Mild Nudity,3495
198,Speed Grapher,7.35,"Action, Mystery, Super Power",TV,24,"Apr 8, 2005 to Sep 30, 2005","TV Asahi, WAO World, TAP",Gonzo,Original,23 min. per ep.,R+ - Mild Nudity,1458
199,Sen to Chihiro no Kamikakushi,8.83,"Adventure, Supernatural, Drama",Movie,1,20-Jul-01,Toho,Studio Ghibli,Original,2 hr. 5 min.,PG - Children,41
200,Tenshi na Konamaiki,7.48,"Comedy, Magic, Romance, Shounen",TV,50,"Apr 6, 2002 to Mar 29, 2003",Unknown,TMS Entertainment,Manga,24 min. per ep.,PG-13 - Teens 13 or older,3426
201,Video Girl Ai,7.21,"Comedy, Drama, Ecchi, Romance",OVA,6,"Mar 27, 1992 to Aug 28, 1992",Shueisha,Production I.G,Manga,29 min. per ep.,R+ - Mild Nudity,3409
202,Wolf's Rain,7.82,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",TV,26,"Jan 7, 2003 to Jul 29, 2003","Bandai Visual, Asatsu DK, Fuji TV",Bones,Original,23 min. per ep.,PG-13 - Teens 13 or older,528
203,Words Worth,6.75,"Adventure, Hentai, Demons, Magic, Fantasy",OVA,5,"Aug 25, 1999 to Nov 25, 2000",Green Bunny,Arms,Visual novel,30 min. per ep.,Rx - Hentai,5518
204,Yumeria,6.11,"Action, Comedy, Ecchi, Harem, Super Power",TV,12,"Jan 9, 2004 to Mar 26, 2004",Unknown,Studio Deen,Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,3283
205,Samurai Champloo,8.5,"Action, Adventure, Comedy, Historical, Samurai, Shounen",TV,26,"May 20, 2004 to Mar 19, 2005","Victor Entertainment, Fuji TV, Barnum Studio, Tokuma Shoten, flying DOG",Manglobe,Original,24 min. per ep.,R - 17+ (violence & profanity),86
206,Lodoss-tou Senki: Eiyuu Kishi Den,7.16,"Action, Adventure, Drama, Magic, Romance, Fantasy",TV,27,"Apr 1, 1998 to Sep 30, 1998","Kadokawa Shoten, Yomiko Advertising, Marubeni",AIC,Novel,24 min. per ep.,PG-13 - Teens 13 or older,3255
207,Lodoss-tou Senki,7.4,"Action, Adventure, Fantasy, Magic, Shounen, Supernatural",OVA,13,"Jun 30, 1990 to Nov 23, 1991","Kadokawa Shoten, TBS, Marubeni",Madhouse,Novel,25 min. per ep.,R - 17+ (violence & profanity),2236
208,R.O.D: Read or Die,7.67,"Action, Sci-Fi, Adventure, Mystery, Historical, Magic",OVA,3,"May 23, 2001 to Feb 6, 2002","Aniplex, SME Visual Works",Studio Deen,Light novel,33 min. per ep.,PG-13 - Teens 13 or older,2075
209,R.O.D: The TV,7.55,"Action, Sci-Fi, Adventure, Comedy, Super Power, Drama",TV,26,"Sep 1, 2003 to Mar 16, 2004","Aniplex, Studio Deen, Broccoli, Sony Music Entertainment",J.C.Staff,Light novel,25 min. per ep.,PG-13 - Teens 13 or older,1971
210,Ranma ½,7.76,"Slice of Life, Comedy, Martial Arts, Fantasy, Shounen",TV,161,"Apr 15, 1989 to Sep 25, 1992","Shogakukan-Shueisha Productions, Kitty Films, Fuji TV, Shogakukan",Studio Deen,Manga,24 min. per ep.,R+ - Mild Nudity,767
211,Pure Mail,6.26,Hentai,OVA,2,"Sep 25, 2001 to Dec 21, 2001","Pink Pineapple, Green Bunny",Unknown,Visual novel,30 min. per ep.,Rx - Hentai,7731
212,Project A-Ko,6.86,"Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power",Movie,1,21-Jun-86,Soeishinsha,APPP,Original,1 hr. 24 min.,PG-13 - Teens 13 or older,4227
213,Pia Carrot e Youkoso!!,6.02,"Comedy, Romance, Hentai",OVA,3,"Oct 24, 1997 to Apr 24, 1998",NuTech Digital,Unknown,Unknown,29 min. per ep.,Rx - Hentai,7767
214,Pia Carrot e Youkoso!! 2,6.15,"Comedy, Romance, Hentai",OVA,3,"Oct 23, 1998 to Apr 23, 1999",Pink Pineapple,Unknown,Unknown,30 min. per ep.,Rx - Hentai,8715
215,Pia Carrot e Youkoso!! 2 DX,6.31,"Comedy, Romance",OVA,6,"Dec 18, 1999 to Oct 25, 2000",Unknown,Unknown,Visual novel,28 min. per ep.,PG-13 - Teens 13 or older,8682
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,5.94,"Comedy, Romance",Movie,1,19-Oct-02,"Geneon Universal Entertainment, I-move",Bones,Visual novel,48 min.,PG-13 - Teens 13 or older,8347
217,Shin Angel,6.28,"Comedy, Drama, Hentai, Romance",OVA,5,"Oct 21, 1994 to Nov 22, 1995","Pink Pineapple, Studio Tulip",Unknown,Unknown,30 min. per ep.,Rx - Hentai,8362
218,Kidou Senkan Nadesico,7.52,"Action, Comedy, Mecha, Military, Parody, Romance, Sci-Fi, Shounen, Space",TV,26,"Oct 1, 1996 to Mar 25, 1997","Starchild Records, Yomiko Advertising, Audio Tanaka",Xebec,Original,23 min. per ep.,PG-13 - Teens 13 or older,2424
219,Kidou Senkan Nadesico: The Prince of Darkness,6.77,"Action, Comedy, Drama, Mecha, Psychological, Sci-Fi, Shounen, Space",Movie,1,1-Aug-98,"TV Tokyo, Starchild Records, Kadokawa Shoten, Toei Video, Movic, Sega, King Records, Audio Tanaka",Xebec,Original,1 hr. 19 min.,R - 17+ (violence & profanity),4347
220,Kuro no Danshou,5.76,"Hentai, Horror",OVA,4,"Oct 29, 1999 to Sep 25, 2000",Discovery,Unknown,Unknown,30 min. per ep.,Rx - Hentai,8552
221,Mezzo Forte,6.65,"Action, Comedy, Hentai, Sci-Fi",OVA,2,"May 25, 2000 to Jun 25, 2001",Green Bunny,Arms,Original,30 min. per ep.,Rx - Hentai,3299
222,Mezzo DSA,6.68,"Action, Adventure, Comedy, Mystery, Sci-Fi",TV,13,"Jan 4, 2004 to Mar 28, 2004","Studio Pierrot, Shochiku, Memory-Tech, Happinet Pictures",Arms,Original,25 min. per ep.,R+ - Mild Nudity,3924
223,Dragon Ball,8,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153,"Feb 26, 1986 to Apr 12, 1989",Fuji TV,Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,120
225,Dragon Ball GT,6.48,"Action, Sci-Fi, Adventure, Comedy, Super Power, Magic, Fantasy, Shounen",TV,64,"Feb 7, 1996 to Nov 19, 1997",Fuji TV,Toei Animation,Manga,23 min. per ep.,PG-13 - Teens 13 or older,262
226,Elfen Lied,7.56,"Action, Horror, Psychological, Supernatural, Drama, Romance, Seinen",TV,13,"Jul 25, 2004 to Oct 17, 2004","VAP, Genco",Arms,Manga,25 min. per ep.,R+ - Mild Nudity,49
227,FLCL,8.03,"Action, Sci-Fi, Comedy, Parody, Dementia, Psychological, Mecha",OVA,6,"Apr 26, 2000 to Mar 16, 2001","Starchild Records, GANSIS","Gainax, Production I.G",Original,25 min. per ep.,PG-13 - Teens 13 or older,171
228,Jigoku Shoujo,7.65,"Mystery, Horror, Psychological, Supernatural",TV,26,"Oct 5, 2005 to Apr 5, 2006","Aniplex, SKY Perfect Well Think",Studio Deen,Original,25 min. per ep.,R - 17+ (violence & profanity),490
229,Ninin ga Shinobuden,6.92,"Comedy, Parody, Martial Arts",TV,12,"Jul 10, 2004 to Sep 25, 2004","Toshiba Entertainment, Happinet Pictures",ufotable,Manga,24 min. per ep.,R - 17+ (violence & profanity),2957
230,Air Master,7.02,"Action, Comedy, Martial Arts, Seinen",TV,27,"Apr 2, 2003 to Oct 1, 2003","VAP, Nippon Television Network",Toei Animation,Manga,24 min. per ep.,R - 17+ (violence & profanity),2829
231,Asagiri no Miko,6.18,"Action, Comedy, Supernatural, Fantasy, Seinen",TV,26,"Jul 4, 2002 to Dec 26, 2002","Starchild Records, TV Tokyo Music, Shounen Gahousha","Chaos Project, GANSIS",Manga,12 min. per ep.,PG - Children,5793
232,Cardcaptor Sakura,8.16,"Adventure, Comedy, Drama, Magic, Romance, Fantasy, School, Shoujo",TV,70,"Apr 7, 1998 to Mar 21, 2000","NHK, Kodansha, Sogo Vision, YTV",Madhouse,Manga,25 min. per ep.,PG - Children,405
233,Daa! Daa! Daa!,7.65,"Comedy, Sci-Fi, Shoujo",TV,78,"Mar 28, 2000 to Feb 26, 2002",Unknown,J.C.Staff,Manga,25 min. per ep.,G - All Ages,3651
234,Dan Doh!!,6.69,"Adventure, Sports, Shounen",TV,26,"Apr 3, 2004 to Sep 25, 2004","TV Tokyo, HoriPro",Tokyo Kids,Manga,24 min. per ep.,G - All Ages,7451
235,Detective Conan,8.16,"Adventure, Mystery, Comedy, Police, Shounen",TV,Unknown,"Jan 8, 1996 to ?","Yomiuri Telecasting, Animax, YTV, TMS-Kyokuchi, Shogakukan",TMS Entertainment,Manga,25 min.,PG-13 - Teens 13 or older,580
236,E's Otherwise,6.64,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",TV,26,"Apr 1, 2003 to Sep 23, 2003",Sotsu,Studio Pierrot,Manga,23 min. per ep.,PG-13 - Teens 13 or older,4193
237,Koukyoushihen Eureka Seven,8.09,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50,"Apr 17, 2005 to Apr 2, 2006","Aniplex, Bandai Visual, Kadokawa Shoten, Mainichi Broadcasting System, Bandai, Ashi Production, Sony Music Entertainment, Bandai Namco Games, Hakuhodo DY Media Partners, Bandai Channel, USEN",Bones,Original,24 min. per ep.,PG-13 - Teens 13 or older,351
238,Rekka no Honoo,7.36,"Action, Adventure, Martial Arts, Shounen, Super Power",TV,42,"Jul 19, 1997 to Jul 10, 1998",Fuji TV,Studio Pierrot,Manga,23 min. per ep.,PG-13 - Teens 13 or older,2139
239,Gankutsuou,8.17,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24,"Oct 6, 2004 to Mar 30, 2005","GDH, TV Asahi, Media Factory, Sotsu Music Publishing",Gonzo,Novel,24 min. per ep.,R - 17+ (violence & profanity),767
240,Genshiken,7.66,"Slice of Life, Comedy, Parody",TV,12,"Oct 10, 2004 to Dec 26, 2004","Genco, Lantis, Kids Station, Toshiba Entertainment",Palm Studio,Manga,25 min. per ep.,PG-13 - Teens 13 or older,976
241,Girls Bravo: First Season,6.45,"Harem, Comedy, Romance, Ecchi, Fantasy, School, Shounen",TV,11,"Jul 5, 2004 to Sep 27, 2004","Lantis, Kadokawa Shoten, Fuji TV, Rakuonsha, KlockWorx, Happinet Pictures, Studio Jack",AIC Spirits,Manga,23 min. per ep.,R+ - Mild Nudity,1194
242,Gokusen,7.42,"Slice of Life, Comedy, Drama, School, Josei",TV,13,"Jan 6, 2004 to Mar 30, 2004","VAP, Studio Jack",Madhouse,Manga,23 min. per ep.,R - 17+ (violence & profanity),2742
243,Gravitation,7.02,"Comedy, Music, Romance, Shoujo, Shounen Ai",TV,13,"Oct 4, 2000 to Jan 10, 2001",Aniplex,Studio Deen,Manga,22 min. per ep.,PG-13 - Teens 13 or older,1391
